Human ID,Mouse ID
ENSG00000188026,ENSMUSG00000049305
ENSG00000143942,ENSMUSG00000069270
ENSG00000114315,ENSMUSG00000047419
ENSG00000167775,ENSMUSG00000046041
ENSG00000116212,ENSMUSG00000028161
ENSG00000117308,ENSMUSG00000026774
ENSG00000102678,ENSMUSG00000092035
ENSG00000140575,ENSMUSG00000029372
ENSG00000100294,ENSMUSG00000027559
ENSG00000132300,ENSMUSG00000025215
ENSG00000133878,ENSMUSG00000062732
ENSG00000125285,ENSMUSG00000034317
ENSG00000155918,ENSMUSG00000061527
ENSG00000186026,ENSMUSG00000075159
ENSG00000168148,ENSMUSG00000054770
ENSG00000184887,ENSMUSG00000023826
ENSG00000113758,ENSMUSG00000024566
ENSG00000154582,ENSMUSG00000107877
ENSG00000186583,ENSMUSG00000048807
ENSG00000274808,ENSMUSG00000005947
ENSG00000172167,ENSMUSG00000029027
ENSG00000163746,ENSMUSG00000028989
ENSG00000108622,ENSMUSG00000053977
ENSG00000185442,ENSMUSG00000024639
ENSG00000126070,ENSMUSG00000057506
ENSG00000106483,ENSMUSG00000050121
ENSG00000146757,ENSMUSG00000055128
ENSG00000134780,ENSMUSG00000021750
ENSG00000233198,ENSMUSG00000096023
ENSG00000213937,ENSMUSG00000057895
ENSG00000285620,ENSMUSG00000020785
ENSG00000116670,ENSMUSG00000019158
ENSG00000146399,ENSMUSG00000046826
ENSG00000130731,ENSMUSG00000038121
ENSG00000099821,ENSMUSG00000024650
ENSG00000177363,ENSMUSG00000041161
ENSG00000155324,ENSMUSG00000029559
ENSG00000022277,ENSMUSG00000039830
ENSG00000168995,ENSMUSG00000089917
ENSG00000148484,ENSMUSG00000022315
ENSG00000100554,ENSMUSG00000079339
ENSG00000198794,ENSMUSG00000062649
ENSG00000204961,ENSMUSG00000106627
ENSG00000159674,ENSMUSG00000021391
ENSG00000197140,ENSMUSG00000049098
ENSG00000186051,ENSMUSG00000024908
ENSG00000143079,ENSMUSG00000036339
ENSG00000221986,ENSMUSG00000075394
ENSG00000165060,ENSMUSG00000053856
ENSG00000157017,ENSMUSG00000047102
ENSG00000125864,ENSMUSG00000026925
ENSG00000070778,ENSMUSG00000038721
ENSG00000171135,ENSMUSG00000037953
ENSG00000125447,ENSMUSG00000037772
ENSG00000152952,ENSMUSG00000078302
ENSG00000187446,ENSMUSG00000053175
ENSG00000172530,ENSMUSG00000032850
ENSG00000154269,ENSMUSG00000051238
ENSG00000148426,ENSMUSG00000030342
ENSG00000184857,ENSMUSG00000038344
ENSG00000158467,ENSMUSG00000043088
ENSG00000115756,ENSMUSG00000067771
ENSG00000171811,ENSMUSG00000078687
ENSG00000118496,ENSMUSG00000037568
ENSG00000115211,ENSMUSG00000005054
ENSG00000111530,ENSMUSG00000094739
ENSG00000100321,ENSMUSG00000031591
ENSG00000103187,ENSMUSG00000002500
ENSG00000148120,ENSMUSG00000032329
ENSG00000187790,ENSMUSG00000025142
ENSG00000182400,ENSMUSG00000021538
ENSG00000041880,ENSMUSG00000057816
ENSG00000249992,ENSMUSG00000023967
ENSG00000261247,ENSMUSG00000031748
ENSG00000130957,ENSMUSG00000053025
ENSG00000008441,ENSMUSG00000095156
ENSG00000182583,ENSMUSG00000027907
ENSG00000124602,ENSMUSG00000100726
ENSG00000177427,ENSMUSG00000045013
ENSG00000186710,ENSMUSG00000053769
ENSG00000040731,ENSMUSG00000057270
ENSG00000130962,ENSMUSG00000042380
ENSG00000168913,ENSMUSG00000029614
ENSG00000015568,ENSMUSG00000045508
ENSG00000105879,ENSMUSG00000044338
ENSG00000083799,ENSMUSG00000029299
ENSG00000023171,ENSMUSG00000020270
ENSG00000137815,ENSMUSG00000094441
ENSG00000139610,ENSMUSG00000057454
ENSG00000166780,ENSMUSG00000029310
ENSG00000159217,ENSMUSG00000022783
ENSG00000126259,ENSMUSG00000038954
ENSG00000213741,ENSMUSG00000089824
ENSG00000198231,ENSMUSG00000061079
ENSG00000170367,ENSMUSG00000039182
ENSG00000205076,ENSMUSG00000073987
ENSG00000164692,ENSMUSG00000019929
ENSG00000160563,ENSMUSG00000022422
ENSG00000143297,ENSMUSG00000091736
ENSG00000198643,ENSMUSG00000056900
ENSG00000120903,ENSMUSG00000071517
ENSG00000171054,ENSMUSG00000005823
ENSG00000133063,ENSMUSG00000046079
ENSG00000188626,ENSMUSG00000001751
ENSG00000109906,ENSMUSG00000035845
ENSG00000174970,ENSMUSG00000021062
ENSG00000271567,ENSMUSG00000014349
ENSG00000211455,ENSMUSG00000032265
ENSG00000119782,ENSMUSG00000078799
ENSG00000172888,ENSMUSG00000026568
ENSG00000116954,ENSMUSG00000079244
ENSG00000107951,ENSMUSG00000068323
ENSG00000119669,ENSMUSG00000046152
ENSG00000179626,ENSMUSG00000073725
ENSG00000170915,ENSMUSG00000048655
ENSG00000170890,ENSMUSG00000028716
ENSG00000081800,ENSMUSG00000049692
ENSG00000112062,ENSMUSG00000043323
ENSG00000187806,ENSMUSG00000101471
ENSG00000154655,ENSMUSG00000047822
ENSG00000256061,ENSMUSG00000048216
ENSG00000160867,ENSMUSG00000021356
ENSG00000136114,ENSMUSG00000061882
ENSG00000170298,ENSMUSG00000022696
ENSG00000130304,ENSMUSG00000022973
ENSG00000240694,ENSMUSG00000029235
ENSG00000186635,ENSMUSG00000036816
ENSG00000145040,ENSMUSG00000026085
ENSG00000198678,ENSMUSG00000000183
ENSG00000130766,ENSMUSG00000039176
ENSG00000006756,ENSMUSG00000028779
ENSG00000033627,ENSMUSG00000034248
ENSG00000128250,ENSMUSG00000002957
ENSG00000119906,ENSMUSG00000030082
ENSG00000175283,ENSMUSG00000070877
ENSG00000179178,ENSMUSG00000009566
ENSG00000109424,ENSMUSG00000059218
ENSG00000127540,ENSMUSG00000062169
ENSG00000139797,ENSMUSG00000033020
ENSG00000003137,ENSMUSG00000015749
ENSG00000158901,ENSMUSG00000050105
ENSG00000161277,ENSMUSG00000061666
ENSG00000177733,ENSMUSG00000095910
ENSG00000158023,ENSMUSG00000033027
ENSG00000101003,ENSMUSG00000024029
ENSG00000185974,ENSMUSG00000020776
ENSG00000173262,ENSMUSG00000068699
ENSG00000129932,ENSMUSG00000095508
ENSG00000184156,ENSMUSG00000046434
ENSG00000182240,ENSMUSG00000040213
ENSG00000182896,ENSMUSG00000063605
ENSG00000147100,ENSMUSG00000095817
ENSG00000150712,ENSMUSG00000031075
ENSG00000256087,ENSMUSG00000031889
ENSG00000130182,ENSMUSG00000091435
ENSG00000161652,ENSMUSG00000040139
ENSG00000164603,ENSMUSG00000035860
ENSG00000239961,ENSMUSG00000079103
ENSG00000109919,ENSMUSG00000033963
ENSG00000123178,ENSMUSG00000070407
ENSG00000141665,ENSMUSG00000033900
ENSG00000244694,ENSMUSG00000091205
ENSG00000004948,ENSMUSG00000028636
ENSG00000185201,ENSMUSG00000038671
ENSG00000117791,ENSMUSG00000020952
ENSG00000176182,ENSMUSG00000039555
ENSG00000154124,ENSMUSG00000082882
ENSG00000182993,ENSMUSG00000078875
ENSG00000101367,ENSMUSG00000048498
ENSG00000206530,ENSMUSG00000005683
ENSG00000266524,ENSMUSG00000041255
ENSG00000122180,ENSMUSG00000041378
ENSG00000197256,ENSMUSG00000092473
ENSG00000122515,ENSMUSG00000031478
ENSG00000196361,ENSMUSG00000001911
ENSG00000158859,ENSMUSG00000020317
ENSG00000142661,ENSMUSG00000026786
ENSG00000196455,ENSMUSG00000080268
ENSG00000009765,ENSMUSG00000106864
ENSG00000167612,ENSMUSG00000070645
ENSG00000081014,ENSMUSG00000034088
ENSG00000221837,ENSMUSG00000034258
ENSG00000198912,ENSMUSG00000046139
ENSG00000173933,ENSMUSG00000067149
ENSG00000143033,ENSMUSG00000048865
ENSG00000170852,ENSMUSG00000030306
ENSG00000167749,ENSMUSG00000019975
ENSG00000149798,ENSMUSG00000044783
ENSG00000161798,ENSMUSG00000062647
ENSG00000152766,ENSMUSG00000090817
ENSG00000165588,ENSMUSG00000031432
ENSG00000164100,ENSMUSG00000035785
ENSG00000117586,ENSMUSG00000024957
ENSG00000172955,ENSMUSG00000059327
ENSG00000035141,ENSMUSG00000026048
ENSG00000121068,ENSMUSG00000031147
ENSG00000174428,ENSMUSG00000020492
ENSG00000241258,ENSMUSG00000075063
ENSG00000119977,ENSMUSG00000043719
ENSG00000124116,ENSMUSG00000006651
ENSG00000136697,ENSMUSG00000031214
ENSG00000170743,ENSMUSG00000009900
ENSG00000135999,ENSMUSG00000021903
ENSG00000099840,ENSMUSG00000019794
ENSG00000198822,ENSMUSG00000033983
ENSG00000066813,ENSMUSG00000068566
ENSG00000164299,ENSMUSG00000022678
ENSG00000170909,ENSMUSG00000045165
ENSG00000001631,ENSMUSG00000039031
ENSG00000239388,ENSMUSG00000018574
ENSG00000149927,ENSMUSG00000069855
ENSG00000135821,ENSMUSG00000075592
ENSG00000003147,ENSMUSG00000039838
ENSG00000166228,ENSMUSG00000046185
ENSG00000175018,ENSMUSG00000034472
ENSG00000196470,ENSMUSG00000035671
ENSG00000167733,ENSMUSG00000019874
ENSG00000115252,ENSMUSG00000047342
ENSG00000082781,ENSMUSG00000030769
ENSG00000153976,ENSMUSG00000026273
ENSG00000126522,ENSMUSG00000095199
ENSG00000257108,ENSMUSG00000043880
ENSG00000006715,ENSMUSG00000057110
ENSG00000167700,ENSMUSG00000033053
ENSG00000140464,ENSMUSG00000103332
ENSG00000147059,ENSMUSG00000075066
ENSG00000102575,ENSMUSG00000028479
ENSG00000028839,ENSMUSG00000030671
ENSG00000132155,ENSMUSG00000003617
ENSG00000105374,ENSMUSG00000067879
ENSG00000152082,ENSMUSG00000040121
ENSG00000236320,ENSMUSG00000044345
ENSG00000166508,ENSMUSG00000033972
ENSG00000126062,ENSMUSG00000027284
ENSG00000182308,ENSMUSG00000095950
ENSG00000073734,ENSMUSG00000024667
ENSG00000175505,ENSMUSG00000042845
ENSG00000135750,ENSMUSG00000025265
ENSG00000142611,ENSMUSG00000024570
ENSG00000142235,ENSMUSG00000094755
ENSG00000114850,ENSMUSG00000021872
ENSG00000105669,ENSMUSG00000028972
ENSG00000135074,ENSMUSG00000024170
ENSG00000188112,ENSMUSG00000059003
ENSG00000253368,ENSMUSG00000019984
ENSG00000242114,ENSMUSG00000084128
ENSG00000188674,ENSMUSG00000061923
ENSG00000112531,ENSMUSG00000107789
ENSG00000169906,ENSMUSG00000021054
ENSG00000185313,ENSMUSG00000041809
ENSG00000107362,ENSMUSG00000018362
ENSG00000254221,ENSMUSG00000015176
ENSG00000196268,ENSMUSG00000076436
ENSG00000178522,ENSMUSG00000002897
ENSG00000130635,ENSMUSG00000049217
ENSG00000134247,ENSMUSG00000030996
ENSG00000164597,ENSMUSG00000028967
ENSG00000170421,ENSMUSG00000021273
ENSG00000113946,ENSMUSG00000019936
ENSG00000196878,ENSMUSG00000041415
ENSG00000144028,ENSMUSG00000078315
ENSG00000140274,ENSMUSG00000048982
ENSG00000103245,ENSMUSG00000021620
ENSG00000125835,ENSMUSG00000030965
ENSG00000029639,ENSMUSG00000053040
ENSG00000125457,ENSMUSG00000062012
ENSG00000284308,ENSMUSG00000026572
ENSG00000157343,ENSMUSG00000067276
ENSG00000166949,ENSMUSG00000062960
ENSG00000085382,ENSMUSG00000032068
ENSG00000151388,ENSMUSG00000022722
ENSG00000168303,ENSMUSG00000022015
ENSG00000203733,ENSMUSG00000034187
ENSG00000142449,ENSMUSG00000044881
ENSG00000222046,ENSMUSG00000021243
ENSG00000240445,ENSMUSG00000094714
ENSG00000170464,ENSMUSG00000027201
ENSG00000182077,ENSMUSG00000035275
ENSG00000162618,ENSMUSG00000096323
ENSG00000160305,ENSMUSG00000094638
ENSG00000198083,ENSMUSG00000050359
ENSG00000167549,ENSMUSG00000074444
ENSG00000266714,ENSMUSG00000030401
ENSG00000273313,ENSMUSG00000031171
ENSG00000148396,ENSMUSG00000067262
ENSG00000164182,ENSMUSG00000074440
ENSG00000184428,ENSMUSG00000055891
ENSG00000188342,ENSMUSG00000079685
ENSG00000182782,ENSMUSG00000028952
ENSG00000133115,ENSMUSG00000028992
ENSG00000163527,ENSMUSG00000061048
ENSG00000253598,ENSMUSG00000039218
ENSG00000137804,ENSMUSG00000095075
ENSG00000151746,ENSMUSG00000060794
ENSG00000123268,ENSMUSG00000034923
ENSG00000167657,ENSMUSG00000091873
ENSG00000167106,ENSMUSG00000052738
ENSG00000123104,ENSMUSG00000029253
ENSG00000006712,ENSMUSG00000069910
ENSG00000107554,ENSMUSG00000070601
ENSG00000160014,ENSMUSG00000024055
ENSG00000125817,ENSMUSG00000022321
ENSG00000119720,ENSMUSG00000034799
ENSG00000108924,ENSMUSG00000017767
ENSG00000099984,ENSMUSG00000031256
ENSG00000196459,ENSMUSG00000073794
ENSG00000173276,ENSMUSG00000037689
ENSG00000089127,ENSMUSG00000061175
ENSG00000100629,ENSMUSG00000022416
ENSG00000151623,ENSMUSG00000101381
ENSG00000127220,ENSMUSG00000062061
ENSG00000149357,ENSMUSG00000029141
ENSG00000275066,ENSMUSG00000026077
ENSG00000109381,ENSMUSG00000022009
ENSG00000073910,ENSMUSG00000041771
ENSG00000063587,ENSMUSG00000031448
ENSG00000162695,ENSMUSG00000003809
ENSG00000196405,ENSMUSG00000019945
ENSG00000213853,ENSMUSG00000096485
ENSG00000053108,ENSMUSG00000093445
ENSG00000172007,ENSMUSG00000027338
ENSG00000198003,ENSMUSG00000036218
ENSG00000188263,ENSMUSG00000029544
ENSG00000068366,ENSMUSG00000029682
ENSG00000165204,ENSMUSG00000030264
ENSG00000165935,ENSMUSG00000025701
ENSG00000174917,ENSMUSG00000022832
ENSG00000133105,ENSMUSG00000026475
ENSG00000121905,ENSMUSG00000030344
ENSG00000284779,ENSMUSG00000018287
ENSG00000176566,ENSMUSG00000094010
ENSG00000165480,ENSMUSG00000064262
ENSG00000184831,ENSMUSG00000026043
ENSG00000142319,ENSMUSG00000030452
ENSG00000215915,ENSMUSG00000043284
ENSG00000145623,ENSMUSG00000022469
ENSG00000284718,ENSMUSG00000070336
ENSG00000203667,ENSMUSG00000049287
ENSG00000196981,ENSMUSG00000059674
ENSG00000214827,ENSMUSG00000039209
ENSG00000070761,ENSMUSG00000021496
ENSG00000035687,ENSMUSG00000048852
ENSG00000244405,ENSMUSG00000025488
ENSG00000177679,ENSMUSG00000025271
ENSG00000172794,ENSMUSG00000027540
ENSG00000121316,ENSMUSG00000025955
ENSG00000185926,ENSMUSG00000038292
ENSG00000130726,ENSMUSG00000006021
ENSG00000089248,ENSMUSG00000031364
ENSG00000179598,ENSMUSG00000040811
ENSG00000160767,ENSMUSG00000049354
ENSG00000101421,ENSMUSG00000027111
ENSG00000159479,ENSMUSG00000029602
ENSG00000091073,ENSMUSG00000028133
ENSG00000162433,ENSMUSG00000079108
ENSG00000177156,ENSMUSG00000023019
ENSG00000284234,ENSMUSG00000063765
ENSG00000116729,ENSMUSG00000036854
ENSG00000292339,ENSMUSG00000051424
ENSG00000134198,ENSMUSG00000033520
ENSG00000170374,ENSMUSG00000035189
ENSG00000167232,ENSMUSG00000054630
ENSG00000100714,ENSMUSG00000028483
ENSG00000221859,ENSMUSG00000015357
ENSG00000109790,ENSMUSG00000024593
ENSG00000170837,ENSMUSG00000099583
ENSG00000204084,ENSMUSG00000024862
ENSG00000198681,ENSMUSG00000079469
ENSG00000178226,ENSMUSG00000020234
ENSG00000171574,ENSMUSG00000066900
ENSG00000204304,ENSMUSG00000028435
ENSG00000197467,ENSMUSG00000041961
ENSG00000066044,ENSMUSG00000015305
ENSG00000122484,ENSMUSG00000034757
ENSG00000244509,ENSMUSG00000039914
ENSG00000163029,ENSMUSG00000041245
ENSG00000100583,ENSMUSG00000040174
ENSG00000055955,ENSMUSG00000074916
ENSG00000157020,ENSMUSG00000092297
ENSG00000179958,ENSMUSG00000030219
ENSG00000151704,ENSMUSG00000035834
ENSG00000153165,ENSMUSG00000027680
ENSG00000100122,ENSMUSG00000020778
ENSG00000120328,ENSMUSG00000031065
ENSG00000168615,ENSMUSG00000030218
ENSG00000162929,ENSMUSG00000040033
ENSG00000163528,ENSMUSG00000099974
ENSG00000186364,ENSMUSG00000095797
ENSG00000185056,ENSMUSG00000091649
ENSG00000259330,ENSMUSG00000035762
ENSG00000164082,ENSMUSG00000016128
ENSG00000242028,ENSMUSG00000051323
ENSG00000101846,ENSMUSG00000052273
ENSG00000151348,ENSMUSG00000036306
ENSG00000125734,ENSMUSG00000029781
ENSG00000105146,ENSMUSG00000023078
ENSG00000085449,ENSMUSG00000002996
ENSG00000160471,ENSMUSG00000029780
ENSG00000165525,ENSMUSG00000042116
ENSG00000196119,ENSMUSG00000041057
ENSG00000197535,ENSMUSG00000091060
ENSG00000133059,ENSMUSG00000063576
ENSG00000136169,ENSMUSG00000037101
ENSG00000117425,ENSMUSG00000030484
ENSG00000107771,ENSMUSG00000026577
ENSG00000205116,ENSMUSG00000051768
ENSG00000258818,ENSMUSG00000020409
ENSG00000107949,ENSMUSG00000006134
ENSG00000204920,ENSMUSG00000038861
ENSG00000167395,ENSMUSG00000067872
ENSG00000167986,ENSMUSG00000048697
ENSG00000130758,ENSMUSG00000070990
ENSG00000107018,ENSMUSG00000039765
ENSG00000154518,ENSMUSG00000078235
ENSG00000229292,ENSMUSG00000027444
ENSG00000099800,ENSMUSG00000021898
ENSG00000141448,ENSMUSG00000038026
ENSG00000170017,ENSMUSG00000031389
ENSG00000173726,ENSMUSG00000034023
ENSG00000198521,ENSMUSG00000025528
ENSG00000123091,ENSMUSG00000031245
ENSG00000292344,ENSMUSG00000085683
ENSG00000184867,ENSMUSG00000026531
ENSG00000139780,ENSMUSG00000026156
ENSG00000184486,ENSMUSG00000040936
ENSG00000080189,ENSMUSG00000036526
ENSG00000261873,ENSMUSG00000047658
ENSG00000182606,ENSMUSG00000033200
ENSG00000160716,ENSMUSG00000066640
ENSG00000270946,ENSMUSG00000002393
ENSG00000109046,ENSMUSG00000033059
ENSG00000283473,ENSMUSG00000028795
ENSG00000005022,ENSMUSG00000050138
ENSG00000152292,ENSMUSG00000062624
ENSG00000124343,ENSMUSG00000062252
ENSG00000101052,ENSMUSG00000040606
ENSG00000205496,ENSMUSG00000004347
ENSG00000168243,ENSMUSG00000027365
ENSG00000203872,ENSMUSG00000078862
ENSG00000196154,ENSMUSG00000038365
ENSG00000178694,ENSMUSG00000028475
ENSG00000158863,ENSMUSG00000039795
ENSG00000133805,ENSMUSG00000068818
ENSG00000171940,ENSMUSG00000026295
ENSG00000167220,ENSMUSG00000053303
ENSG00000159261,ENSMUSG00000078757
ENSG00000111145,ENSMUSG00000032652
ENSG00000132321,ENSMUSG00000056293
ENSG00000090263,ENSMUSG00000029517
ENSG00000167131,ENSMUSG00000034163
ENSG00000102543,ENSMUSG00000052446
ENSG00000100578,ENSMUSG00000046008
ENSG00000135452,ENSMUSG00000078674
ENSG00000122592,ENSMUSG00000020368
ENSG00000186190,ENSMUSG00000071275
ENSG00000121691,ENSMUSG00000014813
ENSG00000172209,ENSMUSG00000078924
ENSG00000171357,ENSMUSG00000038520
ENSG00000054793,ENSMUSG00000047414
ENSG00000007341,ENSMUSG00000063058
ENSG00000144712,ENSMUSG00000046034
ENSG00000114279,ENSMUSG00000038843
ENSG00000197591,ENSMUSG00000020522
ENSG00000196352,ENSMUSG00000046300
ENSG00000133612,ENSMUSG00000025949
ENSG00000089053,ENSMUSG00000024026
ENSG00000196998,ENSMUSG00000028706
ENSG00000161850,ENSMUSG00000020029
ENSG00000196924,ENSMUSG00000015087
ENSG00000105738,ENSMUSG00000023068
ENSG00000073350,ENSMUSG00000007050
ENSG00000162144,ENSMUSG00000027371
ENSG00000164542,ENSMUSG00000042298
ENSG00000165182,ENSMUSG00000033454
ENSG00000152518,ENSMUSG00000003604
ENSG00000040608,ENSMUSG00000018821
ENSG00000010438,ENSMUSG00000026975
ENSG00000171843,ENSMUSG00000078259
ENSG00000242498,ENSMUSG00000031928
ENSG00000171189,ENSMUSG00000029047
ENSG00000164576,ENSMUSG00000075150
ENSG00000248483,ENSMUSG00000040236
ENSG00000169429,ENSMUSG00000026241
ENSG00000171100,ENSMUSG00000071489
ENSG00000128310,ENSMUSG00000040866
ENSG00000136488,ENSMUSG00000050917
ENSG00000186970,ENSMUSG00000095061
ENSG00000164715,ENSMUSG00000046095
ENSG00000169085,ENSMUSG00000020870
ENSG00000165283,ENSMUSG00000031931
ENSG00000240247,ENSMUSG00000035437
ENSG00000070214,ENSMUSG00000096744
ENSG00000204227,ENSMUSG00000031480
ENSG00000112852,ENSMUSG00000079577
ENSG00000182156,ENSMUSG00000021966
ENSG00000014914,ENSMUSG00000051224
ENSG00000131626,ENSMUSG00000094814
ENSG00000174255,ENSMUSG00000050875
ENSG00000187889,ENSMUSG00000049985
ENSG00000178401,ENSMUSG00000027794
ENSG00000134470,ENSMUSG00000030410
ENSG00000081138,ENSMUSG00000028644
ENSG00000093167,ENSMUSG00000018451
ENSG00000213339,ENSMUSG00000070868
ENSG00000170881,ENSMUSG00000060147
ENSG00000087074,ENSMUSG00000029782
ENSG00000129654,ENSMUSG00000005836
ENSG00000242247,ENSMUSG00000024891
ENSG00000120436,ENSMUSG00000078591
ENSG00000260458,ENSMUSG00000039376
ENSG00000185019,ENSMUSG00000006299
ENSG00000181195,ENSMUSG00000023349
ENSG00000077009,ENSMUSG00000021423
ENSG00000131097,ENSMUSG00000022376
ENSG00000114126,ENSMUSG00000068854
ENSG00000069431,ENSMUSG00000050158
ENSG00000176401,ENSMUSG00000040629
ENSG00000160973,ENSMUSG00000047149
ENSG00000133962,ENSMUSG00000094701
ENSG00000163131,ENSMUSG00000059832
ENSG00000130005,ENSMUSG00000037935
ENSG00000101000,ENSMUSG00000035325
ENSG00000111269,ENSMUSG00000028896
ENSG00000249481,ENSMUSG00000015243
ENSG00000183019,ENSMUSG00000041992
ENSG00000183379,ENSMUSG00000054435
ENSG00000023902,ENSMUSG00000032987
ENSG00000131095,ENSMUSG00000035873
ENSG00000184108,ENSMUSG00000041355
ENSG00000127483,ENSMUSG00000025572
ENSG00000185070,ENSMUSG00000095973
ENSG00000057704,ENSMUSG00000022253
ENSG00000132872,ENSMUSG00000069306
ENSG00000164967,ENSMUSG00000044254
ENSG00000095110,ENSMUSG00000048502
ENSG00000197353,ENSMUSG00000025652
ENSG00000174339,ENSMUSG00000025145
ENSG00000110429,ENSMUSG00000047171
ENSG00000130165,ENSMUSG00000050332
ENSG00000104081,ENSMUSG00000027188
ENSG00000115386,ENSMUSG00000061520
ENSG00000108064,ENSMUSG00000030727
ENSG00000253729,ENSMUSG00000078606
ENSG00000247315,ENSMUSG00000049498
ENSG00000173141,ENSMUSG00000038515
ENSG00000118680,ENSMUSG00000020577
ENSG00000165383,ENSMUSG00000020937
ENSG00000242732,ENSMUSG00000011877
ENSG00000157833,ENSMUSG00000095365
ENSG00000135249,ENSMUSG00000029575
ENSG00000145545,ENSMUSG00000096145
ENSG00000162869,ENSMUSG00000023914
ENSG00000164574,ENSMUSG00000062372
ENSG00000134884,ENSMUSG00000075410
ENSG00000174292,ENSMUSG00000020877
ENSG00000091986,ENSMUSG00000048766
ENSG00000159398,ENSMUSG00000034185
ENSG00000115648,ENSMUSG00000040006
ENSG00000136848,ENSMUSG00000029491
ENSG00000171124,ENSMUSG00000026228
ENSG00000012171,ENSMUSG00000090485
ENSG00000152804,ENSMUSG00000031556
ENSG00000248487,ENSMUSG00000094891
ENSG00000080298,ENSMUSG00000030465
ENSG00000126773,ENSMUSG00000039043
ENSG00000177981,ENSMUSG00000038811
ENSG00000258289,ENSMUSG00000101766
ENSG00000164776,ENSMUSG00000025917
ENSG00000233412,ENSMUSG00000108900
ENSG00000100036,ENSMUSG00000037936
ENSG00000122733,ENSMUSG00000017132
ENSG00000100341,ENSMUSG00000034579
ENSG00000115850,ENSMUSG00000049999
ENSG00000186471,ENSMUSG00000020863
ENSG00000130538,ENSMUSG00000029162
ENSG00000156500,ENSMUSG00000061762
ENSG00000105352,ENSMUSG00000045767
ENSG00000240771,ENSMUSG00000030701
ENSG00000101150,ENSMUSG00000021624
ENSG00000137413,ENSMUSG00000015488
ENSG00000145335,ENSMUSG00000022285
ENSG00000169891,ENSMUSG00000069892
ENSG00000244165,ENSMUSG00000001103
ENSG00000133794,ENSMUSG00000041945
ENSG00000157259,ENSMUSG00000021519
ENSG00000100764,ENSMUSG00000031196
ENSG00000105135,ENSMUSG00000001739
ENSG00000221880,ENSMUSG00000062683
ENSG00000166595,ENSMUSG00000026126
ENSG00000262152,ENSMUSG00000067201
ENSG00000187735,ENSMUSG00000020453
ENSG00000112964,ENSMUSG00000008129
ENSG00000100461,ENSMUSG00000060177
ENSG00000186010,ENSMUSG00000094590
ENSG00000169385,ENSMUSG00000034636
ENSG00000169592,ENSMUSG00000029624
ENSG00000063180,ENSMUSG00000048911
ENSG00000173660,ENSMUSG00000025066
ENSG00000183145,ENSMUSG00000036097
ENSG00000152253,ENSMUSG00000001815
ENSG00000189143,ENSMUSG00000020955
ENSG00000185739,ENSMUSG00000033355
ENSG00000188786,ENSMUSG00000048537
ENSG00000173124,ENSMUSG00000030134
ENSG00000105737,ENSMUSG00000034453
ENSG00000142949,ENSMUSG00000029286
ENSG00000112367,ENSMUSG00000061524
ENSG00000184227,ENSMUSG00000041741
ENSG00000073008,ENSMUSG00000028057
ENSG00000198830,ENSMUSG00000058537
ENSG00000158022,ENSMUSG00000019590
ENSG00000170289,ENSMUSG00000024579
ENSG00000101883,ENSMUSG00000023118
ENSG00000197951,ENSMUSG00000023143
ENSG00000126787,ENSMUSG00000027951
ENSG00000165917,ENSMUSG00000031105
ENSG00000279301,ENSMUSG00000038225
ENSG00000138308,ENSMUSG00000040774
ENSG00000110628,ENSMUSG00000025728
ENSG00000175764,ENSMUSG00000063410
ENSG00000090989,ENSMUSG00000017765
ENSG00000067182,ENSMUSG00000050853
ENSG00000149651,ENSMUSG00000057229
ENSG00000182326,ENSMUSG00000020133
ENSG00000278289,ENSMUSG00000031337
ENSG00000250803,ENSMUSG00000047423
ENSG00000134248,ENSMUSG00000052459
ENSG00000103355,ENSMUSG00000094678
ENSG00000137338,ENSMUSG00000021211
ENSG00000177462,ENSMUSG00000048170
ENSG00000091127,ENSMUSG00000026785
ENSG00000178035,ENSMUSG00000030990
ENSG00000168314,ENSMUSG00000030316
ENSG00000101337,ENSMUSG00000067455
ENSG00000237957,ENSMUSG00000047810
ENSG00000108733,ENSMUSG00000044528
ENSG00000116489,ENSMUSG00000021313
ENSG00000196071,ENSMUSG00000054325
ENSG00000105677,ENSMUSG00000054406
ENSG00000154721,ENSMUSG00000038296
ENSG00000037280,ENSMUSG00000022858
ENSG00000116525,ENSMUSG00000036855
ENSG00000278085,ENSMUSG00000017210
ENSG00000125871,ENSMUSG00000048001
ENSG00000068971,ENSMUSG00000071158
ENSG00000197858,ENSMUSG00000018906
ENSG00000113845,ENSMUSG00000036613
ENSG00000132591,ENSMUSG00000055835
ENSG00000124145,ENSMUSG00000045559
ENSG00000107537,ENSMUSG00000020019
ENSG00000131873,ENSMUSG00000019943
ENSG00000165555,ENSMUSG00000030917
ENSG00000181214,ENSMUSG00000039068
ENSG00000205060,ENSMUSG00000026278
ENSG00000112406,ENSMUSG00000025195
ENSG00000180730,ENSMUSG00000025722
ENSG00000163170,ENSMUSG00000040883
ENSG00000140471,ENSMUSG00000034981
ENSG00000126067,ENSMUSG00000075167
ENSG00000143753,ENSMUSG00000060967
ENSG00000112695,ENSMUSG00000029430
ENSG00000204967,ENSMUSG00000079432
ENSG00000112874,ENSMUSG00000020929
ENSG00000064989,ENSMUSG00000046020
ENSG00000109208,ENSMUSG00000005649
ENSG00000106144,ENSMUSG00000107392
